antecedent,consequent,confidence,lift,support
"Pressure:(0.0,1030.0); Temperature:(10.0,40.0)","Humidity:(10.0,74.0)",0.8227848101265823,0.9897266556595121,0.7831325301204819
"Humidity:(10.0,74.0); Temperature:(10.0,40.0)","Pressure:(0.0,1030.0)",0.9629629629629629,1.0053575588166783,0.7831325301204819
"Humidity:(10.0,74.0); Pressure:(0.0,1030.0)","Temperature:(10.0,40.0)",0.9923664122137403,1.0106308247084717,0.7831325301204819
"Pressure:(0.0,1030.0); Temperature:(5.0,35.0)","Humidity:(10.0,74.0)",0.8133333333333334,0.9783574879227053,0.7349397590361446
"Humidity:(10.0,74.0); Temperature:(5.0,35.0)","Pressure:(0.0,1030.0)",0.976,1.0189685534591195,0.7349397590361446
"Humidity:(10.0,74.0); Pressure:(0.0,1030.0)","Temperature:(5.0,35.0)",0.9312977099236641,1.0104275807014917,0.7349397590361446
"Pressure:(0.0,1030.0); Temperature:(5.0,35.0)","Humidity:(20.0,84.0)",1.0,1.0,0.9036144578313253
"Humidity:(20.0,84.0); Temperature:(5.0,35.0)","Pressure:(0.0,1030.0)",0.9803921568627451,1.0235540757183377,0.9036144578313253
"Humidity:(20.0,84.0); Pressure:(0.0,1030.0)","Temperature:(5.0,35.0)",0.9433962264150944,1.0235540757183377,0.9036144578313253
"Pressure:(0.0,1030.0); Temperature:(5.0,35.0)","Humidity:(15.0,79.0)",0.8933333333333333,0.9886222222222222,0.8072289156626506
"Humidity:(15.0,79.0); Temperature:(5.0,35.0)","Pressure:(0.0,1030.0)",0.9781021897810219,1.0211632924757839,0.8072289156626506
"Humidity:(15.0,79.0); Pressure:(0.0,1030.0)","Temperature:(5.0,35.0)",0.9370629370629371,1.0166826637414872,0.8072289156626506
"Pressure:(5.0,1030.0); Temperature:(5.0,35.0)","Humidity:(15.0,84.0)",1.0,1.0,0.9036144578313253
"Humidity:(15.0,84.0); Temperature:(5.0,35.0)","Pressure:(5.0,1030.0)",0.9803921568627451,1.0235540757183377,0.9036144578313253
"Humidity:(15.0,84.0); Pressure:(5.0,1030.0)","Temperature:(5.0,35.0)",0.9433962264150944,1.0235540757183377,0.9036144578313253
"Pressure:(0.0,1025.0); Temperature:(5.0,35.0)","Humidity:(15.0,84.0)",1.0,1.0,0.8554216867469879
"Humidity:(15.0,84.0); Temperature:(5.0,35.0)","Pressure:(0.0,1025.0)",0.9281045751633986,1.0203003938882396,0.8554216867469879
"Humidity:(15.0,84.0); Pressure:(0.0,1025.0)","Temperature:(5.0,35.0)",0.9403973509933775,1.0203003938882396,0.8554216867469879
"Pressure:(0.0,1030.0); Temperature:(10.0,35.0)","Humidity:(15.0,84.0)",1.0,1.0,0.8975903614457831
"Humidity:(15.0,84.0); Temperature:(10.0,35.0)","Pressure:(0.0,1030.0)",0.9933333333333333,1.0370649895178197,0.8975903614457831
"Humidity:(15.0,84.0); Pressure:(0.0,1030.0)","Temperature:(10.0,35.0)",0.9371069182389936,1.0370649895178197,0.8975903614457831
"Pressure:(0.0,1030.0); Temperature:(5.0,30.0)","Humidity:(15.0,84.0)",1.0,1.0,0.7289156626506024
"Humidity:(15.0,84.0); Temperature:(5.0,30.0)","Pressure:(0.0,1030.0)",0.9758064516129032,1.0187664840738486,0.7289156626506024
"Humidity:(15.0,84.0); Pressure:(0.0,1030.0)","Temperature:(5.0,30.0)",0.761006289308176,1.0187664840738486,0.7289156626506024
"Pressure:(10.0,1025.0); Temperature:(0.0,35.0)","Humidity:(10.0,84.0)",1.0,1.0,0.8554216867469879
"Humidity:(10.0,84.0); Temperature:(0.0,35.0)","Pressure:(10.0,1025.0)",0.9281045751633986,1.0203003938882396,0.8554216867469879
"Humidity:(10.0,84.0); Pressure:(10.0,1025.0)","Temperature:(0.0,35.0)",0.9403973509933775,1.0203003938882396,0.8554216867469879
"Pressure:(10.0,1025.0); Temperature:(0.0,35.0)","Humidity:(5.0,79.0)",0.8873239436619719,0.9819718309859156,0.7590361445783133
"Humidity:(5.0,79.0); Temperature:(0.0,35.0)","Pressure:(10.0,1025.0)",0.9197080291970803,1.0110697539517572,0.7590361445783133
"Humidity:(5.0,79.0); Pressure:(10.0,1025.0)","Temperature:(0.0,35.0)",0.9333333333333333,1.012636165577342,0.7590361445783133
"Pressure:(10.0,1020.0); Temperature:(0.0,35.0)","Humidity:(5.0,84.0)",1.0,1.0,0.7891566265060241
"Humidity:(5.0,84.0); Temperature:(0.0,35.0)","Pressure:(10.0,1020.0)",0.8562091503267975,1.0374505033156816,0.7891566265060241
"Humidity:(5.0,84.0); Pressure:(10.0,1020.0)","Temperature:(0.0,35.0)",0.9562043795620437,1.0374505033156813,0.7891566265060241
"Pressure:(10.0,1025.0); Temperature:(5.0,35.0)","Humidity:(5.0,84.0)",1.0,1.0,0.8554216867469879
"Humidity:(5.0,84.0); Temperature:(5.0,35.0)","Pressure:(10.0,1025.0)",0.9281045751633986,1.0203003938882396,0.8554216867469879
"Humidity:(5.0,84.0); Pressure:(10.0,1025.0)","Temperature:(5.0,35.0)",0.9403973509933775,1.0203003938882396,0.8554216867469879
"Pressure:(0.0,1030.0); Temperature:(10.0,25.0)","Humidity:(5.0,84.0)",1.0,1.0,0.536144578313253
"Humidity:(5.0,84.0); Temperature:(10.0,25.0)","Pressure:(0.0,1030.0)",1.0,1.0440251572327044,0.536144578313253
"Pressure:(5.0,1030.0); Temperature:(10.0,25.0)","Humidity:(0.0,84.0)",1.0,1.0,0.536144578313253
"Humidity:(0.0,84.0); Temperature:(10.0,25.0)","Pressure:(5.0,1030.0)",1.0,1.0440251572327044,0.536144578313253
"Pressure:(0.0,1025.0); Temperature:(10.0,25.0)","Humidity:(0.0,84.0)",1.0,1.0,0.5301204819277109
"Humidity:(0.0,84.0); Temperature:(10.0,25.0)","Pressure:(0.0,1025.0)",0.9887640449438203,1.0869856388124117,0.5301204819277109
"Pressure:(0.0,1030.0); Temperature:(15.0,25.0)","Humidity:(0.0,84.0)",1.0,1.0,0.40963855421686746
"Humidity:(0.0,84.0); Temperature:(15.0,25.0)","Pressure:(0.0,1030.0)",1.0,1.0440251572327044,0.40963855421686746
"Pressure:(5.0,1025.0); Temperature:(0.0,35.0)","Humidity:(15.0,84.0)",1.0,1.0,0.8554216867469879
"Humidity:(15.0,84.0); Temperature:(0.0,35.0)","Pressure:(5.0,1025.0)",0.9281045751633986,1.0203003938882396,0.8554216867469879
"Humidity:(15.0,84.0); Pressure:(5.0,1025.0)","Temperature:(0.0,35.0)",0.9403973509933775,1.0203003938882396,0.8554216867469879
"Pressure:(5.0,1025.0); Temperature:(0.0,35.0)","Humidity:(10.0,79.0)",0.8873239436619719,0.9819718309859156,0.7590361445783133
"Humidity:(10.0,79.0); Temperature:(0.0,35.0)","Pressure:(5.0,1025.0)",0.9197080291970803,1.0110697539517572,0.7590361445783133
"Humidity:(10.0,79.0); Pressure:(5.0,1025.0)","Temperature:(0.0,35.0)",0.9333333333333333,1.012636165577342,0.7590361445783133
"Pressure:(5.0,1020.0); Temperature:(0.0,35.0)","Humidity:(10.0,84.0)",1.0,1.0,0.7891566265060241
"Humidity:(10.0,84.0); Temperature:(0.0,35.0)","Pressure:(5.0,1020.0)",0.8562091503267975,1.0374505033156816,0.7891566265060241
"Humidity:(10.0,84.0); Pressure:(5.0,1020.0)","Temperature:(0.0,35.0)",0.9562043795620437,1.0374505033156813,0.7891566265060241
"Pressure:(5.0,1025.0); Temperature:(5.0,35.0)","Humidity:(10.0,84.0)",1.0,1.0,0.8554216867469879
"Humidity:(10.0,84.0); Temperature:(5.0,35.0)","Pressure:(5.0,1025.0)",0.9281045751633986,1.0203003938882396,0.8554216867469879
"Humidity:(10.0,84.0); Pressure:(5.0,1025.0)","Temperature:(5.0,35.0)",0.9403973509933775,1.0203003938882396,0.8554216867469879
"Pressure:(5.0,1015.0); Temperature:(0.0,35.0)","Humidity:(5.0,84.0)",1.0,1.0,0.5963855421686747
"Humidity:(5.0,84.0); Pressure:(5.0,1015.0)","Temperature:(0.0,35.0)",0.9428571428571428,1.02296918767507,0.5963855421686747
"Pressure:(5.0,1015.0); Temperature:(0.0,35.0)","Humidity:(0.0,79.0)",0.888888888888889,0.9837037037037037,0.5301204819277109
"Humidity:(0.0,79.0); Pressure:(5.0,1015.0)","Temperature:(0.0,35.0)",0.9361702127659575,1.015714087053261,0.5301204819277109
"Pressure:(10.0,1015.0); Temperature:(0.0,35.0)","Humidity:(0.0,84.0)",1.0,1.0,0.5963855421686747
"Humidity:(0.0,84.0); Pressure:(10.0,1015.0)","Temperature:(0.0,35.0)",0.9428571428571428,1.02296918767507,0.5963855421686747
"Pressure:(5.0,1010.0); Temperature:(0.0,35.0)","Humidity:(0.0,84.0)",1.0,1.0,0.4578313253012048
"Humidity:(0.0,84.0); Pressure:(5.0,1010.0)","Temperature:(0.0,35.0)",0.9743589743589742,1.0571476453829394,0.4578313253012048
"Pressure:(5.0,1015.0); Temperature:(5.0,35.0)","Humidity:(0.0,84.0)",1.0,1.0,0.5963855421686747
"Humidity:(0.0,84.0); Pressure:(5.0,1015.0)","Temperature:(5.0,35.0)",0.9428571428571428,1.02296918767507,0.5963855421686747
"Pressure:(5.0,1015.0); Temperature:(0.0,30.0)","Humidity:(0.0,84.0)",1.0,1.0,0.4578313253012048
"Humidity:(0.0,84.0); Pressure:(5.0,1015.0)","Temperature:(0.0,30.0)",0.7238095238095238,0.9689708141321045,0.4578313253012048
"Pressure:(0.0,1020.0); Temperature:(0.0,40.0)","Humidity:(10.0,74.0)",0.8175182481751824,0.9833915159208715,0.6746987951807228
"Humidity:(10.0,74.0); Temperature:(0.0,40.0)","Pressure:(0.0,1020.0)",0.8115942028985507,0.9833915159208716,0.6746987951807228
"Humidity:(10.0,74.0); Pressure:(0.0,1020.0)","Temperature:(0.0,40.0)",1.0,1.0,0.6746987951807228
"Pressure:(0.0,1020.0); Temperature:(0.0,40.0)","Humidity:(5.0,69.0)",0.7372262773722628,0.9712663654269493,0.608433734939759
"Humidity:(5.0,69.0); Temperature:(0.0,40.0)","Pressure:(0.0,1020.0)",0.8015873015873016,0.9712663654269493,0.608433734939759
"Humidity:(5.0,69.0); Pressure:(0.0,1020.0)","Temperature:(0.0,40.0)",1.0,1.0,0.608433734939759
"Pressure:(5.0,1020.0); Temperature:(0.0,40.0)","Humidity:(5.0,74.0)",0.8175182481751824,0.9833915159208715,0.6746987951807228
"Humidity:(5.0,74.0); Temperature:(0.0,40.0)","Pressure:(5.0,1020.0)",0.8115942028985507,0.9833915159208716,0.6746987951807228
"Humidity:(5.0,74.0); Pressure:(5.0,1020.0)","Temperature:(0.0,40.0)",1.0,1.0,0.6746987951807228
"Pressure:(0.0,1015.0); Temperature:(0.0,40.0)","Humidity:(5.0,74.0)",0.8095238095238096,0.9737750172532783,0.5120481927710844
"Humidity:(5.0,74.0); Pressure:(0.0,1015.0)","Temperature:(0.0,40.0)",1.0,1.0,0.5120481927710844
"Pressure:(0.0,1020.0); Temperature:(5.0,40.0)","Humidity:(5.0,74.0)",0.8175182481751824,0.9833915159208715,0.6746987951807228
"Humidity:(5.0,74.0); Temperature:(5.0,40.0)","Pressure:(0.0,1020.0)",0.8115942028985507,0.9833915159208716,0.6746987951807228
"Humidity:(5.0,74.0); Pressure:(0.0,1020.0)","Temperature:(5.0,40.0)",1.0,1.0,0.6746987951807228
"Pressure:(0.0,1030.0); Temperature:(20.0,40.0)","Humidity:(5.0,79.0)",0.8976377952755906,0.9933858267716535,0.6867469879518072
"Humidity:(5.0,79.0); Temperature:(20.0,40.0)","Pressure:(0.0,1030.0)",0.9579831932773109,1.0001585539876328,0.6867469879518072
"Humidity:(5.0,79.0); Pressure:(0.0,1030.0)","Temperature:(20.0,40.0)",0.7972027972027972,1.0025429116338207,0.6867469879518072
"Pressure:(0.0,1030.0); Temperature:(20.0,40.0)","Humidity:(0.0,74.0)",0.8031496062992126,0.9661074974323862,0.6144578313253012
"Humidity:(0.0,74.0); Temperature:(20.0,40.0)","Pressure:(0.0,1030.0)",0.9532710280373831,0.9952389349321106,0.6144578313253012
"Humidity:(0.0,74.0); Pressure:(0.0,1030.0)","Temperature:(20.0,40.0)",0.7786259541984732,0.9791811242192922,0.6144578313253012
"Pressure:(5.0,1030.0); Temperature:(20.0,40.0)","Humidity:(0.0,79.0)",0.8976377952755906,0.9933858267716535,0.6867469879518072
"Humidity:(0.0,79.0); Temperature:(20.0,40.0)","Pressure:(5.0,1030.0)",0.9579831932773109,1.0001585539876328,0.6867469879518072
"Humidity:(0.0,79.0); Pressure:(5.0,1030.0)","Temperature:(20.0,40.0)",0.7972027972027972,1.0025429116338207,0.6867469879518072
"Pressure:(0.0,1025.0); Temperature:(20.0,40.0)","Humidity:(0.0,79.0)",0.8916666666666667,0.9867777777777779,0.6445783132530121
"Humidity:(0.0,79.0); Temperature:(20.0,40.0)","Pressure:(0.0,1025.0)",0.8991596638655462,0.988480160276031,0.6445783132530121
"Humidity:(0.0,79.0); Pressure:(0.0,1025.0)","Temperature:(20.0,40.0)",0.7925925925925926,0.9967452300785634,0.6445783132530121
"Pressure:(0.0,1030.0); Temperature:(25.0,40.0)","Humidity:(0.0,79.0)",1.0,1.1066666666666667,0.41566265060240964
"Humidity:(0.0,79.0); Temperature:(25.0,40.0)","Pressure:(0.0,1030.0)",0.9324324324324325,0.9734829168791432,0.41566265060240964
"Pressure:(0.0,1030.0); Temperature:(20.0,35.0)","Humidity:(0.0,79.0)",0.8898305084745763,0.9847457627118644,0.6325301204819277
"Humidity:(0.0,79.0); Temperature:(20.0,35.0)","Pressure:(0.0,1030.0)",0.9905660377358491,1.0341758632965468,0.6325301204819277
"Humidity:(0.0,79.0); Pressure:(0.0,1030.0)","Temperature:(20.0,35.0)",0.7342657342657342,1.0242698477992593,0.6325301204819277
"Pressure:(0.0,1030.0); Temperature:(0.0,35.0)","Humidity:(25.0,84.0)",0.9933333333333333,0.9993535353535353,0.8975903614457831
"Humidity:(25.0,84.0); Temperature:(0.0,35.0)","Pressure:(0.0,1030.0)",0.9802631578947368,1.02341939755048,0.8975903614457831
"Humidity:(25.0,84.0); Pressure:(0.0,1030.0)","Temperature:(0.0,35.0)",0.9430379746835443,1.0231653842971788,0.8975903614457831
"Pressure:(0.0,1030.0); Temperature:(0.0,35.0)","Humidity:(20.0,79.0)",0.8933333333333333,0.9886222222222222,0.8072289156626506
"Humidity:(20.0,79.0); Temperature:(0.0,35.0)","Pressure:(0.0,1030.0)",0.9781021897810219,1.0211632924757839,0.8072289156626506
"Humidity:(20.0,79.0); Pressure:(0.0,1030.0)","Temperature:(0.0,35.0)",0.9370629370629371,1.0166826637414872,0.8072289156626506
"Pressure:(5.0,1030.0); Temperature:(0.0,35.0)","Humidity:(20.0,84.0)",1.0,1.0,0.9036144578313253
"Humidity:(20.0,84.0); Temperature:(0.0,35.0)","Pressure:(5.0,1030.0)",0.9803921568627451,1.0235540757183377,0.9036144578313253
"Humidity:(20.0,84.0); Pressure:(5.0,1030.0)","Temperature:(0.0,35.0)",0.9433962264150944,1.0235540757183377,0.9036144578313253
"Pressure:(0.0,1025.0); Temperature:(0.0,35.0)","Humidity:(20.0,84.0)",1.0,1.0,0.8554216867469879
"Humidity:(20.0,84.0); Temperature:(0.0,35.0)","Pressure:(0.0,1025.0)",0.9281045751633986,1.0203003938882396,0.8554216867469879
"Humidity:(20.0,84.0); Pressure:(0.0,1025.0)","Temperature:(0.0,35.0)",0.9403973509933775,1.0203003938882396,0.8554216867469879
"Pressure:(0.0,1030.0); Temperature:(0.0,30.0)","Humidity:(20.0,84.0)",1.0,1.0,0.7289156626506024
"Humidity:(20.0,84.0); Temperature:(0.0,30.0)","Pressure:(0.0,1030.0)",0.9758064516129032,1.0187664840738486,0.7289156626506024
"Humidity:(20.0,84.0); Pressure:(0.0,1030.0)","Temperature:(0.0,30.0)",0.761006289308176,1.0187664840738486,0.7289156626506024
"Pressure:(10.0,1030.0); Temperature:(15.0,40.0)","Humidity:(5.0,84.0)",1.0,1.0,0.8253012048192772
"Humidity:(5.0,84.0); Temperature:(15.0,40.0)","Pressure:(10.0,1030.0)",0.9647887323943662,1.0072637080343698,0.8253012048192772
"Humidity:(5.0,84.0); Pressure:(10.0,1030.0)","Temperature:(15.0,40.0)",0.8616352201257862,1.0072637080343698,0.8253012048192772
"Pressure:(10.0,1025.0); Temperature:(15.0,40.0)","Humidity:(0.0,84.0)",1.0,1.0,0.7771084337349398
"Humidity:(0.0,84.0); Temperature:(15.0,40.0)","Pressure:(10.0,1025.0)",0.9084507042253521,0.9986941516649567,0.7771084337349398
"Humidity:(0.0,84.0); Pressure:(10.0,1025.0)","Temperature:(15.0,40.0)",0.8543046357615894,0.9986941516649567,0.7771084337349398
"Pressure:(10.0,1030.0); Temperature:(20.0,40.0)","Humidity:(0.0,84.0)",1.0,1.0,0.7650602409638554
"Humidity:(0.0,84.0); Temperature:(20.0,40.0)","Pressure:(10.0,1030.0)",0.962121212121212,1.0044787497617684,0.7650602409638554
"Humidity:(0.0,84.0); Pressure:(10.0,1030.0)","Temperature:(20.0,40.0)",0.7987421383647798,1.0044787497617684,0.7650602409638554
"Pressure:(10.0,1030.0); Temperature:(15.0,35.0)","Humidity:(0.0,84.0)",1.0,1.0,0.7710843373493976
"Humidity:(0.0,84.0); Temperature:(15.0,35.0)","Pressure:(10.0,1030.0)",0.992248062015504,1.0359319389595827,0.7710843373493976
"Humidity:(0.0,84.0); Pressure:(10.0,1030.0)","Temperature:(15.0,35.0)",0.8050314465408805,1.0359319389595827,0.7710843373493976
"Humidity:(5.0,64.0); Temperature:(0.0,40.0)","Pressure:(0.0,1025.0)",0.9017857142857144,0.9913670766319774,0.608433734939759
"Humidity:(5.0,64.0); Pressure:(0.0,1025.0)","Temperature:(0.0,40.0)",1.0,1.0,0.608433734939759
"Humidity:(0.0,59.0); Temperature:(0.0,40.0)","Pressure:(0.0,1025.0)",0.9270833333333334,1.0191777041942605,0.536144578313253
"Humidity:(0.0,59.0); Pressure:(0.0,1025.0)","Temperature:(0.0,40.0)",1.0,1.0,0.536144578313253
"Humidity:(0.0,64.0); Temperature:(0.0,40.0)","Pressure:(5.0,1025.0)",0.9017857142857144,0.9913670766319774,0.608433734939759
"Humidity:(0.0,64.0); Pressure:(5.0,1025.0)","Temperature:(0.0,40.0)",1.0,1.0,0.608433734939759
"Humidity:(0.0,64.0); Temperature:(0.0,40.0)","Pressure:(0.0,1020.0)",0.7857142857142858,0.9520333680917623,0.5301204819277109
"Humidity:(0.0,64.0); Pressure:(0.0,1020.0)","Temperature:(0.0,40.0)",1.0,1.0,0.5301204819277109
"Humidity:(0.0,64.0); Temperature:(5.0,40.0)","Pressure:(0.0,1025.0)",0.9017857142857144,0.9913670766319774,0.608433734939759
"Humidity:(0.0,64.0); Pressure:(0.0,1025.0)","Temperature:(5.0,40.0)",1.0,1.0,0.608433734939759
"Humidity:(0.0,64.0); Temperature:(0.0,35.0)","Pressure:(0.0,1025.0)",0.9292929292929294,1.0216067964412336,0.5542168674698795
"Humidity:(0.0,64.0); Pressure:(0.0,1025.0)","Temperature:(0.0,35.0)",0.9108910891089109,0.9882870640005177,0.5542168674698795
"Pressure:(0.0,1030.0); Temperature:(20.0,35.0)","Humidity:(5.0,84.0)",1.0,1.0,0.7108433734939759
"Humidity:(5.0,84.0); Temperature:(20.0,35.0)","Pressure:(0.0,1030.0)",0.9915966386554621,1.03525183658369,0.7108433734939759
"Humidity:(5.0,84.0); Pressure:(0.0,1030.0)","Temperature:(20.0,35.0)",0.7421383647798742,1.03525183658369,0.7108433734939759
"Pressure:(5.0,1030.0); Temperature:(20.0,35.0)","Humidity:(0.0,84.0)",1.0,1.0,0.7108433734939759
"Humidity:(0.0,84.0); Temperature:(20.0,35.0)","Pressure:(5.0,1030.0)",0.9915966386554621,1.03525183658369,0.7108433734939759
"Humidity:(0.0,84.0); Pressure:(5.0,1030.0)","Temperature:(20.0,35.0)",0.7421383647798742,1.03525183658369,0.7108433734939759
"Pressure:(0.0,1025.0); Temperature:(20.0,35.0)","Humidity:(0.0,84.0)",1.0,1.0,0.6686746987951807
"Humidity:(0.0,84.0); Temperature:(20.0,35.0)","Pressure:(0.0,1025.0)",0.9327731092436974,1.0254326896321442,0.6686746987951807
"Humidity:(0.0,84.0); Pressure:(0.0,1025.0)","Temperature:(20.0,35.0)",0.7350993377483444,1.0254326896321442,0.6686746987951807
"Pressure:(0.0,1030.0); Temperature:(25.0,35.0)","Humidity:(0.0,84.0)",1.0,1.0,0.3614457831325301
"Humidity:(0.0,84.0); Temperature:(25.0,35.0)","Pressure:(0.0,1030.0)",0.9836065573770492,1.026909990720693,0.3614457831325301
"Pressure:(0.0,1030.0); Temperature:(20.0,30.0)","Humidity:(0.0,84.0)",1.0,1.0,0.536144578313253
"Humidity:(0.0,84.0); Temperature:(20.0,30.0)","Pressure:(0.0,1030.0)",0.9888888888888889,1.0324248777078966,0.536144578313253
"Pressure:(0.0,1030.0); Temperature:(10.0,30.0)","Humidity:(10.0,84.0)",1.0,1.0,0.7228915662650602
"Humidity:(10.0,84.0); Temperature:(10.0,30.0)","Pressure:(0.0,1030.0)",0.9917355371900827,1.0353968501481365,0.7228915662650602
"Humidity:(10.0,84.0); Pressure:(0.0,1030.0)","Temperature:(10.0,30.0)",0.7547169811320754,1.0353968501481365,0.7228915662650602
"Pressure:(5.0,1030.0); Temperature:(10.0,30.0)","Humidity:(5.0,84.0)",1.0,1.0,0.7228915662650602
"Humidity:(5.0,84.0); Temperature:(10.0,30.0)","Pressure:(5.0,1030.0)",0.9917355371900827,1.0353968501481365,0.7228915662650602
"Humidity:(5.0,84.0); Pressure:(5.0,1030.0)","Temperature:(10.0,30.0)",0.7547169811320754,1.0353968501481365,0.7228915662650602
"Pressure:(0.0,1025.0); Temperature:(10.0,30.0)","Humidity:(5.0,84.0)",1.0,1.0,0.6746987951807228
"Humidity:(5.0,84.0); Temperature:(10.0,30.0)","Pressure:(0.0,1025.0)",0.9256198347107438,1.017568824913798,0.6746987951807228
"Humidity:(5.0,84.0); Pressure:(0.0,1025.0)","Temperature:(10.0,30.0)",0.7417218543046358,1.017568824913798,0.6746987951807228
"Pressure:(0.0,1030.0); Temperature:(15.0,30.0)","Humidity:(5.0,84.0)",1.0,1.0,0.5963855421686747
"Humidity:(5.0,84.0); Temperature:(15.0,30.0)","Pressure:(0.0,1030.0)",0.9899999999999999,1.0335849056603772,0.5963855421686747
"Pressure:(5.0,1015.0); Temperature:(0.0,40.0)","Humidity:(10.0,84.0)",1.0,1.0,0.6325301204819277
"Humidity:(10.0,84.0); Pressure:(5.0,1015.0)","Temperature:(0.0,40.0)",1.0,1.0,0.6325301204819277
"Pressure:(5.0,1015.0); Temperature:(0.0,40.0)","Humidity:(5.0,79.0)",0.8952380952380954,0.9907301587301589,0.5662650602409639
"Humidity:(5.0,79.0); Pressure:(5.0,1015.0)","Temperature:(0.0,40.0)",1.0,1.0,0.5662650602409639
"Pressure:(10.0,1015.0); Temperature:(0.0,40.0)","Humidity:(5.0,84.0)",1.0,1.0,0.6325301204819277
"Humidity:(5.0,84.0); Pressure:(10.0,1015.0)","Temperature:(0.0,40.0)",1.0,1.0,0.6325301204819277
"Pressure:(5.0,1010.0); Temperature:(0.0,40.0)","Humidity:(5.0,84.0)",1.0,1.0,0.46987951807228917
"Humidity:(5.0,84.0); Pressure:(5.0,1010.0)","Temperature:(0.0,40.0)",1.0,1.0,0.46987951807228917
"Pressure:(5.0,1015.0); Temperature:(5.0,40.0)","Humidity:(5.0,84.0)",1.0,1.0,0.6325301204819277
"Humidity:(5.0,84.0); Pressure:(5.0,1015.0)","Temperature:(5.0,40.0)",1.0,1.0,0.6325301204819277
"Pressure:(10.0,1025.0); Temperature:(0.0,40.0)","Humidity:(15.0,84.0)",1.0,1.0,0.9096385542168675
"Humidity:(15.0,84.0); Temperature:(0.0,40.0)","Pressure:(10.0,1025.0)",0.9096385542168675,1.0,0.9096385542168675
"Humidity:(15.0,84.0); Pressure:(10.0,1025.0)","Temperature:(0.0,40.0)",1.0,1.0,0.9096385542168675
"Pressure:(10.0,1025.0); Temperature:(0.0,40.0)","Humidity:(10.0,79.0)",0.8940397350993378,0.9894039735099338,0.8132530120481928
"Humidity:(10.0,79.0); Temperature:(0.0,40.0)","Pressure:(10.0,1025.0)",0.9,0.9894039735099338,0.8132530120481928
"Humidity:(10.0,79.0); Pressure:(10.0,1025.0)","Temperature:(0.0,40.0)",1.0,1.0,0.8132530120481928
"Pressure:(10.0,1020.0); Temperature:(0.0,40.0)","Humidity:(10.0,84.0)",1.0,1.0,0.8253012048192772
"Humidity:(10.0,84.0); Temperature:(0.0,40.0)","Pressure:(10.0,1020.0)",0.8253012048192772,1.0,0.8253012048192772
"Humidity:(10.0,84.0); Pressure:(10.0,1020.0)","Temperature:(0.0,40.0)",1.0,1.0,0.8253012048192772
"Pressure:(10.0,1025.0); Temperature:(5.0,40.0)","Humidity:(10.0,84.0)",1.0,1.0,0.9096385542168675
"Humidity:(10.0,84.0); Temperature:(5.0,40.0)","Pressure:(10.0,1025.0)",0.9096385542168675,1.0,0.9096385542168675
"Humidity:(10.0,84.0); Pressure:(10.0,1025.0)","Temperature:(5.0,40.0)",1.0,1.0,0.9096385542168675
"Pressure:(15.0,1030.0); Temperature:(5.0,40.0)","Humidity:(10.0,84.0)",1.0,1.0,0.9578313253012049
"Humidity:(10.0,84.0); Temperature:(5.0,40.0)","Pressure:(15.0,1030.0)",0.9578313253012049,1.0,0.9578313253012049
"Humidity:(10.0,84.0); Pressure:(15.0,1030.0)","Temperature:(5.0,40.0)",1.0,1.0,0.9578313253012049
"Pressure:(15.0,1030.0); Temperature:(5.0,40.0)","Humidity:(5.0,79.0)",0.89937106918239,0.9953039832285115,0.8614457831325302
"Humidity:(5.0,79.0); Temperature:(5.0,40.0)","Pressure:(15.0,1030.0)",0.9533333333333334,0.9953039832285115,0.8614457831325302
"Humidity:(5.0,79.0); Pressure:(15.0,1030.0)","Temperature:(5.0,40.0)",1.0,1.0,0.8614457831325302
"Pressure:(20.0,1030.0); Temperature:(5.0,40.0)","Humidity:(5.0,84.0)",1.0,1.0,0.9578313253012049
"Humidity:(5.0,84.0); Temperature:(5.0,40.0)","Pressure:(20.0,1030.0)",0.9578313253012049,1.0,0.9578313253012049
"Humidity:(5.0,84.0); Pressure:(20.0,1030.0)","Temperature:(5.0,40.0)",1.0,1.0,0.9578313253012049
"Pressure:(15.0,1030.0); Temperature:(5.0,35.0)","Humidity:(5.0,84.0)",1.0,1.0,0.9036144578313253
"Humidity:(5.0,84.0); Temperature:(5.0,35.0)","Pressure:(15.0,1030.0)",0.9803921568627451,1.0235540757183377,0.9036144578313253
"Humidity:(5.0,84.0); Pressure:(15.0,1030.0)","Temperature:(5.0,35.0)",0.9433962264150944,1.0235540757183377,0.9036144578313253
"Pressure:(5.0,1025.0); Temperature:(5.0,40.0)","Humidity:(10.0,79.0)",0.8940397350993378,0.9894039735099338,0.8132530120481928
"Humidity:(10.0,79.0); Temperature:(5.0,40.0)","Pressure:(5.0,1025.0)",0.9,0.9894039735099338,0.8132530120481928
"Humidity:(10.0,79.0); Pressure:(5.0,1025.0)","Temperature:(5.0,40.0)",1.0,1.0,0.8132530120481928
"Pressure:(5.0,1025.0); Temperature:(5.0,40.0)","Humidity:(5.0,74.0)",0.8344370860927153,1.0037431615318169,0.7590361445783133
"Humidity:(5.0,74.0); Temperature:(5.0,40.0)","Pressure:(5.0,1025.0)",0.9130434782608695,1.0037431615318169,0.7590361445783133
"Humidity:(5.0,74.0); Pressure:(5.0,1025.0)","Temperature:(5.0,40.0)",1.0,1.0,0.7590361445783133
