Rule_ID,Antecedent,Consequent,Confidence,Lift,Support,P_Value
169,"{Humidity:(10.0,84.0), Pressure:(10.0,1025.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.9085365853658537,0.9756097560975608
170,"{Humidity:(0.0,69.0), Temperature:(5.0,35.0)}","{Pressure:(5.0,1030.0)}",0.9736842105263159,1.0170968823332218,0.676829268292683,0.9831905075807513
171,"{Humidity:(0.0,69.0), Pressure:(5.0,1030.0)}","{Temperature:(5.0,35.0)}",0.9173553719008265,1.0029752066115702,0.676829268292683,0.9970336189848383
172,"{Pressure:(20.0,1030.0), Temperature:(0.0,40.0)}","{Humidity:(5.0,79.0)}",0.8980891719745223,0.9951798932690652,0.8597560975609756,1.0
173,"{Humidity:(5.0,79.0), Temperature:(0.0,40.0)}","{Pressure:(20.0,1030.0)}",0.9791666666666666,1.022823779193206,0.8597560975609756,0.9776855215360664
174,"{Humidity:(5.0,79.0), Pressure:(20.0,1030.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.8597560975609756,0.975609756097561
175,"{Pressure:(5.0,1025.0), Temperature:(5.0,40.0)}","{Humidity:(5.0,74.0)}",0.8322147651006712,0.9818936796871228,0.7560975609756098,1.0
176,"{Humidity:(5.0,74.0), Temperature:(5.0,40.0)}","{Pressure:(5.0,1025.0)}",0.9185185185185186,1.0109868257519266,0.7560975609756098,0.9891325727773407
177,"{Humidity:(5.0,74.0), Pressure:(5.0,1025.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.7560975609756098,0.975609756097561
178,"{Pressure:(10.0,1020.0), Temperature:(0.0,35.0)}","{Humidity:(0.0,79.0)}",0.875,0.9695945945945945,0.6829268292682927,1.0
179,"{Humidity:(0.0,79.0), Temperature:(0.0,35.0)}","{Pressure:(10.0,1020.0)}",0.8358208955223881,1.02294497660949,0.6829268292682927,0.9775696864111496
180,"{Humidity:(0.0,79.0), Pressure:(10.0,1020.0)}","{Temperature:(0.0,35.0)}",0.9491525423728815,1.0377401129943504,0.6829268292682927,0.9636324041811846
181,"{Pressure:(5.0,1030.0), Temperature:(0.0,25.0)}","{Humidity:(5.0,79.0)}",0.8222222222222222,0.9111111111111111,0.45121951219512196,1.0
182,"{Humidity:(5.0,79.0), Temperature:(0.0,25.0)}","{Pressure:(5.0,1030.0)}",0.9736842105263158,1.0170968823332216,0.45121951219512196,0.9831905075807514
183,"{Pressure:(5.0,1025.0), Temperature:(0.0,35.0)}","{Humidity:(15.0,84.0)}",1.0,1.0,0.8475609756097561,1.0
184,"{Humidity:(15.0,84.0), Temperature:(0.0,35.0)}","{Pressure:(5.0,1025.0)}",0.9266666666666666,1.0199552572706934,0.8475609756097561,0.980435164063871
185,"{Humidity:(15.0,84.0), Pressure:(5.0,1025.0)}","{Temperature:(0.0,35.0)}",0.9328859060402684,1.0199552572706934,0.8475609756097561,0.980435164063871
186,"{Pressure:(5.0,1030.0), Temperature:(5.0,35.0)}","{Humidity:(10.0,79.0)}",0.891156462585034,0.987497701783416,0.7987804878048781,1.0
187,"{Humidity:(10.0,79.0), Temperature:(5.0,35.0)}","{Pressure:(5.0,1030.0)}",0.9776119402985076,1.0211997338150016,0.7987804878048781,0.979240364922733
188,"{Humidity:(10.0,79.0), Pressure:(5.0,1030.0)}","{Temperature:(5.0,35.0)}",0.9290780141843973,1.015791962174941,0.7987804878048781,0.9844535468255446
189,"{Pressure:(5.0,1005.0), Temperature:(0.0,40.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.32926829268292684,1.0
190,"{Humidity:(0.0,84.0), Pressure:(5.0,1005.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.32926829268292684,0.9756097560975608
191,"{Pressure:(5.0,1020.0), Temperature:(0.0,30.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.6219512195121951,1.0
192,"{Humidity:(5.0,84.0), Temperature:(0.0,30.0)}","{Pressure:(5.0,1020.0)}",0.8429752066115702,1.0317009991365487,0.6219512195121951,0.9692730750836919
193,"{Pressure:(0.0,1020.0), Temperature:(0.0,40.0)}","{Humidity:(20.0,84.0)}",1.0,1.0,0.8170731707317073,1.0
194,"{Humidity:(20.0,84.0), Temperature:(0.0,40.0)}","{Pressure:(0.0,1020.0)}",0.8374999999999999,1.025,0.8170731707317073,0.975609756097561
195,"{Humidity:(20.0,84.0), Pressure:(0.0,1020.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.8170731707317073,0.975609756097561
196,"{Humidity:(5.0,69.0), Temperature:(0.0,35.0)}","{Pressure:(0.0,1025.0)}",0.9035087719298246,0.9944660308489344,0.6280487804878049,1.0
197,"{Humidity:(5.0,69.0), Pressure:(0.0,1025.0)}","{Temperature:(0.0,35.0)}",0.9115044247787611,0.9965781710914455,0.6280487804878049,1.0
198,"{Pressure:(0.0,1030.0), Temperature:(10.0,30.0)}","{Humidity:(10.0,84.0)}",1.0,1.0,0.7134146341463414,1.0
199,"{Humidity:(10.0,84.0), Temperature:(10.0,30.0)}","{Pressure:(0.0,1030.0)}",0.975,1.018471337579618,0.7134146341463414,0.9818636647904941
200,"{Pressure:(5.0,1025.0), Temperature:(10.0,35.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.8414634146341463,1.0
201,"{Humidity:(5.0,84.0), Temperature:(10.0,35.0)}","{Pressure:(5.0,1025.0)}",0.9261744966442952,1.0194135399306337,0.8414634146341463,0.9809561682573349
202,"{Humidity:(5.0,84.0), Pressure:(5.0,1025.0)}","{Temperature:(10.0,35.0)}",0.9261744966442952,1.0194135399306337,0.8414634146341463,0.9809561682573349
203,"{Pressure:(5.0,1015.0), Temperature:(0.0,35.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.5853658536585366,1.0
204,"{Humidity:(5.0,84.0), Pressure:(5.0,1015.0)}","{Temperature:(0.0,35.0)}",0.9411764705882353,1.0290196078431373,0.5853658536585366,0.971798780487805
205,"{Pressure:(5.0,1020.0), Temperature:(5.0,40.0)}","{Humidity:(10.0,84.0)}",1.0,1.0,0.8170731707317073,1.0
206,"{Humidity:(10.0,84.0), Temperature:(5.0,40.0)}","{Pressure:(5.0,1020.0)}",0.8374999999999999,1.025,0.8170731707317073,0.975609756097561
207,"{Humidity:(10.0,84.0), Pressure:(5.0,1020.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.8170731707317073,0.975609756097561
208,"{Pressure:(0.0,1020.0), Temperature:(15.0,40.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.7378048780487805,1.0
209,"{Humidity:(5.0,84.0), Temperature:(15.0,40.0)}","{Pressure:(0.0,1020.0)}",0.8344827586206897,1.0213072568193515,0.7378048780487805,0.9791372707115501
210,"{Humidity:(5.0,84.0), Pressure:(0.0,1020.0)}","{Temperature:(15.0,40.0)}",0.9029850746268657,1.0213072568193515,0.7378048780487805,0.9791372707115501
211,"{Pressure:(0.0,1025.0), Temperature:(0.0,35.0)}","{Humidity:(20.0,84.0)}",1.0,1.0,0.8475609756097561,1.0
212,"{Humidity:(20.0,84.0), Temperature:(0.0,35.0)}","{Pressure:(0.0,1025.0)}",0.9266666666666666,1.0199552572706934,0.8475609756097561,0.980435164063871
213,"{Humidity:(20.0,84.0), Pressure:(0.0,1025.0)}","{Temperature:(0.0,35.0)}",0.9328859060402684,1.0199552572706934,0.8475609756097561,0.980435164063871
214,"{Pressure:(15.0,1030.0), Temperature:(5.0,40.0)}","{Humidity:(0.0,74.0)}",0.8407643312101911,0.9919809375429594,0.8048780487804879,1.0
215,"{Humidity:(0.0,74.0), Temperature:(5.0,40.0)}","{Pressure:(15.0,1030.0)}",0.9777777777777779,1.02137296532201,0.8048780487804879,0.9790742793791573
216,"{Humidity:(0.0,74.0), Pressure:(15.0,1030.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.8048780487804879,0.975609756097561
217,"{Humidity:(5.0,74.0), Temperature:(0.0,25.0)}","{Pressure:(0.0,1030.0)}",0.9722222222222222,1.0155697098372258,0.4268292682926829,0.9846689895470383
218,"{Pressure:(0.0,1025.0), Temperature:(10.0,40.0)}","{Humidity:(15.0,84.0)}",1.0,1.0,0.9024390243902439,1.0
219,"{Humidity:(15.0,84.0), Temperature:(10.0,40.0)}","{Pressure:(0.0,1025.0)}",0.9308176100628931,1.0245240808745937,0.9024390243902439,0.9760629531970995
220,"{Humidity:(15.0,84.0), Pressure:(0.0,1025.0)}","{Temperature:(10.0,40.0)}",0.9932885906040269,1.0245240808745937,0.9024390243902439,0.9760629531970995
221,"{Pressure:(0.0,1030.0), Temperature:(5.0,35.0)}","{Humidity:(10.0,74.0)}",0.8299319727891156,0.9792003132188126,0.7439024390243902,1.0
222,"{Humidity:(10.0,74.0), Temperature:(5.0,35.0)}","{Pressure:(0.0,1030.0)}",0.976,1.019515923566879,0.7439024390243902,0.980857656937225
223,"{Humidity:(10.0,74.0), Pressure:(0.0,1030.0)}","{Temperature:(5.0,35.0)}",0.9242424242424242,1.0105050505050504,0.7439024390243902,0.9896041583366655
224,"{Humidity:(0.0,69.0), Temperature:(0.0,40.0)}","{Pressure:(15.0,1030.0)}",0.9758064516129032,1.0193137456338608,0.7378048780487805,0.981052207216287
225,"{Humidity:(0.0,69.0), Pressure:(15.0,1030.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.7378048780487805,0.975609756097561
226,"{Pressure:(5.0,1025.0), Temperature:(0.0,30.0)}","{Humidity:(5.0,79.0)}",0.8584070796460177,0.9512078450131547,0.5914634146341463,1.0
227,"{Humidity:(5.0,79.0), Temperature:(0.0,30.0)}","{Pressure:(5.0,1025.0)}",0.9238095238095237,1.0168104825822946,0.5914634146341463,0.9834674377671613
228,"{Pressure:(10.0,1030.0), Temperature:(5.0,30.0)}","{Humidity:(0.0,79.0)}",0.864406779661017,0.9578561612459917,0.6219512195121951,1.0
229,"{Humidity:(0.0,79.0), Temperature:(5.0,30.0)}","{Pressure:(10.0,1030.0)}",0.9714285714285714,1.0147406733393995,0.6219512195121951,0.9854734576757533
230,"{Pressure:(10.0,1020.0), Temperature:(5.0,40.0)}","{Humidity:(0.0,79.0)}",0.8805970149253731,0.9757966922146026,0.7195121951219512,1.0
231,"{Humidity:(0.0,79.0), Temperature:(5.0,40.0)}","{Pressure:(10.0,1020.0)}",0.8194444444444444,1.0029021558872306,0.7195121951219512,0.9971062422488632
232,"{Humidity:(0.0,79.0), Pressure:(10.0,1020.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.7195121951219512,0.9756097560975608
233,"{Pressure:(5.0,1025.0), Temperature:(5.0,40.0)}","{Humidity:(15.0,84.0)}",1.0,1.0,0.9085365853658537,1.0
234,"{Humidity:(15.0,84.0), Temperature:(5.0,40.0)}","{Pressure:(5.0,1025.0)}",0.93125,1.025,0.9085365853658537,0.9756097560975608
235,"{Humidity:(15.0,84.0), Pressure:(5.0,1025.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.9085365853658537,0.9756097560975608
236,"{Pressure:(15.0,1030.0), Temperature:(0.0,40.0)}","{Humidity:(10.0,79.0)}",0.8980891719745223,0.9951798932690652,0.8597560975609756,1.0
237,"{Humidity:(10.0,79.0), Temperature:(0.0,40.0)}","{Pressure:(15.0,1030.0)}",0.9791666666666666,1.022823779193206,0.8597560975609756,0.9776855215360664
238,"{Humidity:(10.0,79.0), Pressure:(15.0,1030.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.8597560975609756,0.975609756097561
239,"{Pressure:(0.0,1025.0), Temperature:(10.0,40.0)}","{Humidity:(5.0,74.0)}",0.831081081081081,0.9805560956640093,0.75,1.0
240,"{Humidity:(5.0,74.0), Temperature:(10.0,40.0)}","{Pressure:(0.0,1025.0)}",0.9179104477611941,1.0103175398176902,0.75,0.9897878247075154
241,"{Humidity:(5.0,74.0), Pressure:(0.0,1025.0)}","{Temperature:(10.0,40.0)}",0.9919354838709677,1.0231284236153377,0.75,0.9773944080904223
242,"{Pressure:(10.0,1030.0), Temperature:(15.0,40.0)}","{Humidity:(0.0,79.0)}",0.9097222222222223,1.0080705705705706,0.7987804878048781,0.9919940420778254
243,"{Humidity:(0.0,79.0), Temperature:(15.0,40.0)}","{Pressure:(10.0,1030.0)}",0.9924242424242424,1.0366724570546226,0.7987804878048781,0.9646248370880655
244,"{Humidity:(0.0,79.0), Pressure:(10.0,1030.0)}","{Temperature:(15.0,40.0)}",0.9290780141843973,1.0508192712154563,0.7987804878048781,0.9516384285980264
245,"{Pressure:(0.0,1030.0), Temperature:(15.0,30.0)}","{Humidity:(0.0,79.0)}",0.8761904761904763,0.970913770913771,0.5609756097560976,1.0
246,"{Humidity:(0.0,79.0), Temperature:(15.0,30.0)}","{Pressure:(0.0,1030.0)}",0.9892473118279572,1.033353879871242,0.5609756097560976,0.967722693531283
247,"{Pressure:(5.0,1015.0), Temperature:(5.0,35.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.5853658536585366,1.0
248,"{Humidity:(0.0,84.0), Pressure:(5.0,1015.0)}","{Temperature:(5.0,35.0)}",0.9411764705882353,1.0290196078431373,0.5853658536585366,0.971798780487805
249,"{Pressure:(15.0,1025.0), Temperature:(5.0,40.0)}","{Humidity:(0.0,79.0)}",0.8926174496644296,0.9891166334119355,0.8109756097560976,1.0
250,"{Humidity:(0.0,79.0), Temperature:(5.0,40.0)}","{Pressure:(15.0,1025.0)}",0.9236111111111112,1.0165920954511558,0.8109756097560976,0.9836787089675407
251,"{Humidity:(0.0,79.0), Pressure:(15.0,1025.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.8109756097560976,0.975609756097561
252,"{Humidity:(0.0,69.0), Temperature:(5.0,30.0)}","{Pressure:(0.0,1030.0)}",0.9647058823529412,1.0077182465342827,0.5,0.9923408685306365
253,"{Pressure:(0.0,1010.0), Temperature:(10.0,40.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.4634146341463415,1.0
254,"{Humidity:(0.0,84.0), Pressure:(0.0,1010.0)}","{Temperature:(10.0,40.0)}",0.9870129870129871,1.0180511312586786,0.4634146341463415,0.9822689345314504
255,"{Humidity:(5.0,69.0), Temperature:(5.0,40.0)}","{Pressure:(0.0,1025.0)}",0.9112903225806451,1.0030309590820523,0.6890243902439024,0.9969781998704943
256,"{Humidity:(5.0,69.0), Pressure:(0.0,1025.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.6890243902439024,0.975609756097561
257,"{Humidity:(10.0,69.0), Temperature:(5.0,40.0)}","{Pressure:(0.0,1030.0)}",0.9758064516129032,1.0193137456338608,0.7378048780487805,0.981052207216287
258,"{Humidity:(10.0,69.0), Pressure:(0.0,1030.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.7378048780487805,0.975609756097561
259,"{Pressure:(20.0,1030.0), Temperature:(5.0,35.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.8963414634146342,1.0
260,"{Humidity:(0.0,84.0), Temperature:(5.0,35.0)}","{Pressure:(20.0,1030.0)}",0.98,1.0236942675159235,0.8963414634146342,0.9768541562966649
261,"{Humidity:(0.0,84.0), Pressure:(20.0,1030.0)}","{Temperature:(5.0,35.0)}",0.9363057324840764,1.0236942675159235,0.8963414634146342,0.9768541562966649
262,"{Pressure:(15.0,1025.0), Temperature:(10.0,40.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.9024390243902439,1.0
263,"{Humidity:(0.0,84.0), Temperature:(10.0,40.0)}","{Pressure:(15.0,1025.0)}",0.9308176100628931,1.0245240808745937,0.9024390243902439,0.9760629531970995
264,"{Humidity:(0.0,84.0), Pressure:(15.0,1025.0)}","{Temperature:(10.0,40.0)}",0.9932885906040269,1.0245240808745937,0.9024390243902439,0.9760629531970995
265,"{Pressure:(15.0,1030.0), Temperature:(0.0,25.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.5487804878048781,1.0
266,"{Humidity:(0.0,84.0), Temperature:(0.0,25.0)}","{Pressure:(15.0,1030.0)}",0.9782608695652174,1.0218775962337303,0.5487804878048781,0.978590785907859
267,"{Pressure:(10.0,1025.0), Temperature:(5.0,40.0)}","{Humidity:(5.0,79.0)}",0.8926174496644296,0.9891166334119355,0.8109756097560976,1.0
268,"{Humidity:(5.0,79.0), Temperature:(5.0,40.0)}","{Pressure:(10.0,1025.0)}",0.9236111111111112,1.0165920954511558,0.8109756097560976,0.9836787089675407
269,"{Humidity:(5.0,79.0), Pressure:(10.0,1025.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.8109756097560976,0.975609756097561
270,"{Humidity:(0.0,79.0), Temperature:(0.0,25.0)}","{Pressure:(0.0,1020.0)}",0.8157894736842105,0.9984289080911234,0.3780487804878049,1.0
271,"{Pressure:(0.0,1030.0), Temperature:(10.0,40.0)}","{Humidity:(15.0,79.0)}",0.8974358974358975,0.9944559944559944,0.8536585365853658,1.0
272,"{Humidity:(15.0,79.0), Temperature:(10.0,40.0)}","{Pressure:(0.0,1030.0)}",0.979020979020979,1.0226715959200035,0.8536585365853658,0.9778310104529616
273,"{Humidity:(15.0,79.0), Pressure:(0.0,1030.0)}","{Temperature:(10.0,40.0)}",0.9929078014184397,1.0241313171863151,0.8536585365853658,0.9764372822299651
274,"{Pressure:(0.0,1025.0), Temperature:(5.0,40.0)}","{Humidity:(20.0,84.0)}",1.0,1.0,0.9085365853658537,1.0
275,"{Humidity:(20.0,84.0), Temperature:(5.0,40.0)}","{Pressure:(0.0,1025.0)}",0.93125,1.025,0.9085365853658537,0.9756097560975608
276,"{Humidity:(20.0,84.0), Pressure:(0.0,1025.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.9085365853658537,0.9756097560975608
277,"{Pressure:(0.0,1015.0), Temperature:(10.0,35.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.5792682926829268,1.0
278,"{Humidity:(0.0,84.0), Pressure:(0.0,1015.0)}","{Temperature:(10.0,35.0)}",0.9313725490196078,1.0251348861692327,0.5792682926829268,0.9754813863928113
279,"{Pressure:(5.0,1020.0), Temperature:(0.0,35.0)}","{Humidity:(5.0,79.0)}",0.875,0.9695945945945945,0.6829268292682927,1.0
280,"{Humidity:(5.0,79.0), Temperature:(0.0,35.0)}","{Pressure:(5.0,1020.0)}",0.8358208955223881,1.02294497660949,0.6829268292682927,0.9775696864111496
281,"{Humidity:(5.0,79.0), Pressure:(5.0,1020.0)}","{Temperature:(0.0,35.0)}",0.9491525423728815,1.0377401129943504,0.6829268292682927,0.9636324041811846
282,"{Pressure:(0.0,1030.0), Temperature:(10.0,25.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.5426829268292683,1.0
283,"{Humidity:(5.0,84.0), Temperature:(10.0,25.0)}","{Pressure:(0.0,1030.0)}",0.978021978021978,1.0216280534751871,0.5426829268292683,0.9788298163880516
284,"{Pressure:(0.0,1030.0), Temperature:(0.0,35.0)}","{Humidity:(20.0,79.0)}",0.891156462585034,0.987497701783416,0.7987804878048781,1.0
285,"{Humidity:(20.0,79.0), Temperature:(0.0,35.0)}","{Pressure:(0.0,1030.0)}",0.9776119402985076,1.0211997338150016,0.7987804878048781,0.979240364922733
286,"{Humidity:(20.0,79.0), Pressure:(0.0,1030.0)}","{Temperature:(0.0,35.0)}",0.9290780141843973,1.015791962174941,0.7987804878048781,0.9844535468255446
287,"{Pressure:(10.0,1025.0), Temperature:(5.0,35.0)}","{Humidity:(0.0,79.0)}",0.8848920863309353,0.9805560956640094,0.75,1.0
288,"{Humidity:(0.0,79.0), Temperature:(5.0,35.0)}","{Pressure:(10.0,1025.0)}",0.9179104477611941,1.0103175398176902,0.75,0.9897878247075154
289,"{Humidity:(0.0,79.0), Pressure:(10.0,1025.0)}","{Temperature:(5.0,35.0)}",0.9248120300751879,1.011127819548872,0.75,0.9889946460440214
290,"{Pressure:(0.0,1030.0), Temperature:(0.0,25.0)}","{Humidity:(15.0,84.0)}",1.0,1.0,0.5487804878048781,1.0
291,"{Humidity:(15.0,84.0), Temperature:(0.0,25.0)}","{Pressure:(0.0,1030.0)}",0.9782608695652174,1.0218775962337303,0.5487804878048781,0.978590785907859
292,"{Pressure:(5.0,1025.0), Temperature:(0.0,35.0)}","{Humidity:(10.0,79.0)}",0.8848920863309353,0.9805560956640094,0.75,1.0
293,"{Humidity:(10.0,79.0), Temperature:(0.0,35.0)}","{Pressure:(5.0,1025.0)}",0.9179104477611941,1.0103175398176902,0.75,0.9897878247075154
294,"{Humidity:(10.0,79.0), Pressure:(5.0,1025.0)}","{Temperature:(0.0,35.0)}",0.9248120300751879,1.011127819548872,0.75,0.9889946460440214
295,"{Pressure:(0.0,1015.0), Temperature:(5.0,35.0)}","{Humidity:(0.0,79.0)}",0.8854166666666667,0.9811373873873874,0.5182926829268293,1.0
296,"{Humidity:(0.0,79.0), Pressure:(0.0,1015.0)}","{Temperature:(5.0,35.0)}",0.934065934065934,1.0212454212454212,0.5182926829268293,0.9791965566714491
297,"{Pressure:(20.0,1030.0), Temperature:(0.0,35.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.8963414634146342,1.0
298,"{Humidity:(5.0,84.0), Temperature:(0.0,35.0)}","{Pressure:(20.0,1030.0)}",0.98,1.0236942675159235,0.8963414634146342,0.9768541562966649
299,"{Humidity:(5.0,84.0), Pressure:(20.0,1030.0)}","{Temperature:(0.0,35.0)}",0.9363057324840764,1.0236942675159235,0.8963414634146342,0.9768541562966649
300,"{Pressure:(0.0,1025.0), Temperature:(0.0,30.0)}","{Humidity:(15.0,84.0)}",1.0,1.0,0.6890243902439024,1.0
301,"{Humidity:(15.0,84.0), Temperature:(0.0,30.0)}","{Pressure:(0.0,1025.0)}",0.933884297520661,1.0278994952576403,0.6890243902439024,0.9728577595510469
302,"{Pressure:(0.0,1025.0), Temperature:(10.0,35.0)}","{Humidity:(10.0,84.0)}",1.0,1.0,0.8414634146341463,1.0
303,"{Humidity:(10.0,84.0), Temperature:(10.0,35.0)}","{Pressure:(0.0,1025.0)}",0.9261744966442952,1.0194135399306337,0.8414634146341463,0.9809561682573349
304,"{Humidity:(10.0,84.0), Pressure:(0.0,1025.0)}","{Temperature:(10.0,35.0)}",0.9261744966442952,1.0194135399306337,0.8414634146341463,0.9809561682573349
305,"{Pressure:(15.0,1015.0), Temperature:(0.0,40.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.6219512195121951,1.0
306,"{Humidity:(0.0,84.0), Pressure:(15.0,1015.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.6219512195121951,0.975609756097561
307,"{Pressure:(5.0,1030.0), Temperature:(5.0,40.0)}","{Humidity:(15.0,79.0)}",0.8980891719745223,0.9951798932690652,0.8597560975609756,1.0
308,"{Humidity:(15.0,79.0), Temperature:(5.0,40.0)}","{Pressure:(5.0,1030.0)}",0.9791666666666666,1.022823779193206,0.8597560975609756,0.9776855215360664
309,"{Humidity:(15.0,79.0), Pressure:(5.0,1030.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.8597560975609756,0.975609756097561
310,"{Pressure:(15.0,1030.0), Temperature:(0.0,35.0)}","{Humidity:(5.0,79.0)}",0.891156462585034,0.987497701783416,0.7987804878048781,1.0
311,"{Humidity:(5.0,79.0), Temperature:(0.0,35.0)}","{Pressure:(15.0,1030.0)}",0.9776119402985076,1.0211997338150016,0.7987804878048781,0.979240364922733
312,"{Humidity:(5.0,79.0), Pressure:(15.0,1030.0)}","{Temperature:(0.0,35.0)}",0.9290780141843973,1.015791962174941,0.7987804878048781,0.9844535468255446
313,"{Pressure:(5.0,1030.0), Temperature:(20.0,40.0)}","{Humidity:(0.0,79.0)}",0.8976377952755905,0.9946797190891679,0.6951219512195121,1.0
314,"{Humidity:(0.0,79.0), Temperature:(20.0,40.0)}","{Pressure:(5.0,1030.0)}",0.9913043478260869,1.03550263085018,0.6951219512195121,0.9657145913564399
315,"{Humidity:(0.0,79.0), Pressure:(5.0,1030.0)}","{Temperature:(20.0,40.0)}",0.8085106382978723,1.0359042553191489,0.6951219512195121,0.9653401797175868
316,"{Humidity:(0.0,74.0), Temperature:(0.0,30.0)}","{Pressure:(0.0,1020.0)}",0.8020833333333334,0.9816542288557215,0.4695121951219512,1.0
317,"{Humidity:(5.0,69.0), Pressure:(0.0,1020.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.5975609756097561,0.9756097560975608
318,"{Pressure:(0.0,1030.0), Temperature:(10.0,30.0)}","{Humidity:(5.0,79.0)}",0.8632478632478633,0.9565719565719566,0.6158536585365854,1.0
319,"{Humidity:(5.0,79.0), Temperature:(10.0,30.0)}","{Pressure:(0.0,1030.0)}",0.9711538461538461,1.014453699167075,0.6158536585365854,0.9857522337599613
320,"{Pressure:(0.0,1030.0), Temperature:(0.0,35.0)}","{Humidity:(15.0,74.0)}",0.8299319727891156,0.9792003132188126,0.7439024390243902,1.0
321,"{Humidity:(15.0,74.0), Temperature:(0.0,35.0)}","{Pressure:(0.0,1030.0)}",0.976,1.019515923566879,0.7439024390243902,0.980857656937225
322,"{Humidity:(15.0,74.0), Pressure:(0.0,1030.0)}","{Temperature:(0.0,35.0)}",0.9242424242424242,1.0105050505050504,0.7439024390243902,0.9896041583366655
323,"{Pressure:(0.0,1025.0), Temperature:(10.0,40.0)}","{Humidity:(10.0,79.0)}",0.8918918918918919,0.9883126369612856,0.8048780487804879,1.0
324,"{Humidity:(10.0,79.0), Temperature:(10.0,40.0)}","{Pressure:(0.0,1025.0)}",0.9230769230769231,1.0160041300980898,0.8048780487804879,0.9842479674796748
325,"{Humidity:(10.0,79.0), Pressure:(0.0,1025.0)}","{Temperature:(10.0,40.0)}",0.9924812030075187,1.0236913037310256,0.8048780487804879,0.9768569844789357
326,"{Pressure:(10.0,1020.0), Temperature:(10.0,40.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.8109756097560976,1.0
327,"{Humidity:(0.0,84.0), Temperature:(10.0,40.0)}","{Pressure:(10.0,1020.0)}",0.8364779874213837,1.0237491786351263,0.8109756097560976,0.9768017604988078
328,"{Humidity:(0.0,84.0), Pressure:(10.0,1020.0)}","{Temperature:(10.0,40.0)}",0.9925373134328359,1.0237491786351263,0.8109756097560976,0.9768017604988078
329,"{Humidity:(0.0,69.0), Temperature:(5.0,40.0)}","{Pressure:(5.0,1025.0)}",0.9112903225806451,1.0030309590820523,0.6890243902439024,0.9969781998704943
330,"{Humidity:(0.0,69.0), Pressure:(5.0,1025.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.6890243902439024,0.975609756097561
331,"{Humidity:(15.0,69.0), Temperature:(0.0,40.0)}","{Pressure:(0.0,1030.0)}",0.9758064516129032,1.0193137456338608,0.7378048780487805,0.981052207216287
332,"{Humidity:(15.0,69.0), Pressure:(0.0,1030.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.7378048780487805,0.975609756097561
333,"{Pressure:(5.0,1020.0), Temperature:(5.0,40.0)}","{Humidity:(5.0,79.0)}",0.8805970149253731,0.9757966922146026,0.7195121951219512,1.0
334,"{Humidity:(5.0,79.0), Temperature:(5.0,40.0)}","{Pressure:(5.0,1020.0)}",0.8194444444444444,1.0029021558872306,0.7195121951219512,0.9971062422488632
335,"{Humidity:(5.0,79.0), Pressure:(5.0,1020.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.7195121951219512,0.9756097560975608
336,"{Pressure:(0.0,1030.0), Temperature:(20.0,30.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.5365853658536586,1.0
